,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date
11,p_e00f81dd6575effb,Chicago,data+analyst,Media Data Analyst,BrandFWD,"Chicago, IL 60622 (West Town area)","Data management skills - cleaning, manipulation, and analysis. Manipulate SQL Output Data in Excel for optimal readability....","
                $45,000 - $55,000 a year",https://www.indeed.com/company/BrandFWD/jobs/Media-Data-Analyst-e00f81dd6575effb?fccid=bb847d4889b30fda&vjs=3,30+ days ago
12,p_fcbf8478ff66b551,Chicago,data+analyst,Data Analyst,Chicago Public Schools,"Chicago, IL",2-3 years of data mining and data analysis experience. Data Analyst(Job Number:. The Data Analyst will be held accountable for the following responsibilities:....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=fcbf8478ff66b551&fccid=1faa299cbcd35ef2&vjs=3,5 days ago
13,p_3d7294cd7073dc65,Chicago,data+analyst,Data Analyst,NORC at the University of Chicago,"Chicago, IL","As a Data Analyst in CESR, you’ll. Under the leadership of Data Scientists, Data Analysts develop and implement algorithms, models, and work flows to extract...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=3d7294cd7073dc65&fccid=06c2388fc3e54c23&vjs=3,3 days ago
14,p_9b94ff9ebfb39bb6,Chicago,data+analyst,EMR Technical Data Conversion Analyst,Galen Healthcare Solutions,"Chicago, IL 60606 (Loop area)",Healthcare data to support data archival projects. Healthcare data to support data migrations between electronic medical record systems....,NOT_FOUND,https://www.indeed.com/company/Galen-Healthcare-Solutions/jobs/Emr-Technical-Data-Conversion-Analyst-9b94ff9ebfb39bb6?fccid=6999408afa6a0522&vjs=3,5 days ago
15,p_949651bb3feaa7ee,Chicago,data+analyst,Work Mgt Material Analyst,Exelon Corporation,"Chicago, IL 60618 (Avondale area)","Description At Exelon, we've got a place for you! Join the nation's leading competitive energy provider, with one of the largest electricity generation...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=949651bb3feaa7ee&fccid=7821a2e77aac6277&vjs=3,5 hours ago
16,p_daa4ee18c214fc47,Chicago,data+analyst,"Research Analyst, People Analytics Research",Google,"Chicago, IL 60607 (Near West Side area)",Use data visualization to help communicate ideas. Experience analyzing data from surveys or experimental research....,NOT_FOUND,https://www.indeed.com/rc/clk?jk=daa4ee18c214fc47&fccid=a5b4499d9e91a5c6&vjs=3,3 days ago
17,p_74babaca16de9d64,Chicago,data+analyst,Data Analyst I,American Medical Association,"Chicago, IL 60654 (Loop area)","Conduct data analysis when necessary, providing reports on procured data to ensure that monthly benchmarks for data procurement and quality are met....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=74babaca16de9d64&fccid=6339ee308067b8f2&vjs=3,2 days ago
18,pj_6edd7f281aae55d9,Chicago,data+analyst,Senior Analyst - Implementation,United Airlines Inc.,NOT_FOUND,Current on ATPCO Data Application and GDS processing logic. We have a wide variety of career opportunities around the world — come find yours....,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbDU5HaoNpE_Uw1Qou_OA16xn8WTljG94FgmZgIobHcFLNuf2qSV5Y41CDk2XGFArQvZa-h6qZfUojT51NjmbCFzMiYrdXNlcPimyQXC-lFjc7mfpVJpl7XxQa6xGXj_eZajScVEInCSjJMcZR8we2elyJt0u5lmETifVUiaV8RKRCyhMjxZBVuON1nIMlj1IDZT9PEdFPedvIWNMRSouqX152ZU_uPA59zCUjJzu65jc7HD72OhKmHj7lHfCsmyajoMP77ZVJmdflC5HkW1IErNpdadBz6mtIcdGZVrqrn_gLpsaNGaVIBKqrqRAEIwxjaH_iqn5Is7K7LBbOFKylHpUO5Wni1DiKk_E9wvMDL_-CnpSPBFI5oR_2Dy1JlpSC4WrWcqxPX5jXrYn1L6TjEeHId958-3s=&p=17&fvj=0&vjs=3,NOT_FOUND
19,pj_a776494f25577385,Chicago,data+analyst,Reporting Analyst,Corporate Settlement Solutions,NOT_FOUND,Job Responsibilities - Reporting Analyst:. Financial or operations analyst role:. Minimum of two years’ experience in a financial and/or operations analyst role...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4JfZ-A5ADulB6Za3dHf3UTHG9CnKwJehKcuueeA1Po-TZ3If0S6xhCzEeH4UkT9sDXqjbqXSK4MCKz5pNan3xe0Bm4H5Ljoizw68deiC8puMU9FkiM4SOHYHzEBcSMU0itygBAWQWh9YGMWGQhnQX7Essob70lkSmUdpxokDm3WxOrOk1ybOLers3d9ih1tmI4DwsrjQu1jSIJ4Sgvy0_Z8-oft-cNxAUMN_6jJSffBwTFuKTxk62FngmVd8wzsoPPx3bjfc4uTdwsuuEMog299cT2MMdAHyXm5c9tLVWaFlX7e4XMshlQOzk1uPA6ANox7zAOdOpTo0pnf5LE6ihMT3LwF08u0HoJTrXuVR8RiXB4nKC8zQ-e7ErBJMICJddQVE6n1kRS7ObYRWrH5ifcce1B5BfUBZ_VWQrrpWUKz6B35Oh-2xA&p=18&fvj=1&vjs=3,NOT_FOUND
20,pj_59a4c014265cfa51,Chicago,data+analyst,Data Analyst,Illinois Network of Charter Schools,NOT_FOUND,"3 years (Required). Highly organized project manager with excellent attention to detail. INCS seeks a Data Analyst to equip the INCS team, INCS’ member schools,...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0hwHIZZEIJwUqWiMUs8rFbENkyWQR84LMT-XL1D3tmkWPzlC9liqoIR8gm7MDjT31YOg0KSsMeQYoBI0cCH5Bz40jpE4R4hWCXbIqGuVxPigCi272xH6N7b0iDDJIiopUUMeFMhm8jMFzb8f5hhwZVnQef-Y_5wvaaMMe6cs33IZ9hinV-RtKSvGvCSB0kzeUtF-IV7m1i8SJs_Y9UgwCJDz1TJOrl36EOohVNnT4pdWO9txuF_ksQFk5cczgkyzX-FOD9MZt4_aM2yhkZ7wDMuaLu5DuYLdIIEfxW_6-Zea7Q9FSFoySUMgwC1LEELdlL7xQouBJDQujuTR32eJPf8U3bUVZnHbIudqgdcFUBIc0MJLeZOaT9lEb4kv-u-qb4QrhGWi14xuzGHugm1G-_x6cxbHiGbRqciG9w4O_-w==&p=0&fvj=1&vjs=3,NOT_FOUND
21,pj_fd3fd63266f9b754,Chicago,data+analyst,Quality Data Analyst,NJOY,NOT_FOUND,About NJOY: NJOY is one of the largest independent vaping companies in the U.S. and a leader in the revolution against cigarettes. With a clear mission to...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A2fEec5Dd907_gSJv_atvtHPPoGWk0pTScBsEhsxdG2S4rINDikX-Lj6mdj54BrwUDNigHnxm8pgfpmJKRrei-SZVTHOoHzchiWrFlWHGekhLPsK8hlb1XmAl3Jgyxch3yzqpAOQ0bBKpPke0fuJpJ_28s_p70F7xD7n6KV-F27RaXxgQ7KZIZb_Hx0QdryWTAFgWqcn1-_IeuBrMNQsm9xyo0hFR4X2l0Mpqo_eMGV-9oO_2MrehENyrSzEStbycYUZbOWmBteUKoh0d_Qd7wdeS0jQ7gR8uySNk145n17xwIAHc1Lx6bALGLEcDrM-de-Kp0gadeMIJMULnHxIn7Ro6Zx5Xg5s0kTnwuEZonbPELCgn2GFlch22PzuVzItWKIedsZaS8bQcoQ0P0XWD4nP8fcNGQRfp1rQhOYCfZY6UGvjb8nP_o&p=1&fvj=1&vjs=3,NOT_FOUND
22,pj_25bce0bcb8dfbec5,Chicago,data+analyst,Customer Data Analyst,Harnham US,NOT_FOUND,"As a Customer Data Analyst, you will be a pivotal part of an expanding and extremely data-driven analytics team in this rapidly growing ecommerce company, who...","
                $75,000 - $90,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ARICpNo1DhGqfodICOss3ZS6QdhS5AHh5hrs_CHOPYqyMBbpKreu8_0VPK2YpEpLYhIT-80oA1yDsxBZDAGwDcgRZz1JD7TpZoGYKJci0KrSUKKnWejyMyKivp4FAiEf5LY_au2r_LcSK-pIIdpvylKG_oWsJUNyI0Co-AXwbRvmZx8nAnBG1bcgiX6WmLlVed-lBFGr__5XeR9dlD3usBMh2kcuT0_BfnjVvJYgYt7b6Qpbkac8dHVzo5JRVOjpGT2h6i1mIFmn-0QUbM7DFkaWWl8P7IHV5P3CfObsSA1Wr9cZt5c0ykPQuZauff8tylKFolmqSswJYNHTpKnFjyVtQPRPGNbKXm6quhobu6cIBc-vD92-eJGHb-ipjfF4cTK8HFevFWTAcqBVsEpMKYmZIAa6qqOIq8TFLEaQOhC9V1SeEuXhxdxt6GfL3cIDKzTEV42jDmn-WIHrDK0P4zZOV0UOhyjZautFNjcrpM8xQAK4DzNuX3uIhORjeb7PH7uWPgWz7IM7IET5PKcKF3T8mwCaG35mHYipH8CeMy-PBZHtB1Z8Re1qybD7QBAaTG-muDXnGNCJkq8XsXMR3MdkhU0pusX_yGXdRCqqxZQKodATJVi0COhZe_J-qLT4Q=&p=2&fvj=0&vjs=3,NOT_FOUND
23,pj_8d9b1a81da978f73,Chicago,data+analyst,Business Analyst,Randa Accessories,NOT_FOUND,"A Bit About Us: We are the world's largest accessories company. From sketch to scale, Randa produces exceptional products and services worldwide. The...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CB62aE2MGzXFnW1Pk6wtobCKe0AzfbionFUwocSa0hSxv5NbgndFRQvsfA2be5ux1DWigRSiVWfaU8elfHm_z24dW5_tFk-r5x4K9oYUUzRshYBSbL5_PSI6ZANheMqjsN5tQIhZWtftbpMTh-O4GupJVo6VVCz9rdb6hB5ZAasZNmef9_1gKLw4rJ-xCr_ATQVw5Z44HD6ntS4LUPDlRiQ6hkc3pmJybWpm5-8LN4slVBPQLvaylugtoW6qpL1cSiIVE89x7-6NBEB02BxoHOylu2bqH2Mz0fHZGQvG99nN664QhSDWCMXF8u8b1h_gCvm-g_e0yrpKSJvRoWo4JOOURvl6Ab40ifb4j_3sT4lMaqUI-dAtbX3EhCTAh7q5Jgrg-3uI7oMskQKaZH36LWtzSaOCTd3kpZjBZxEdiMrXTIMVQPliMb3gQgM5PFu5IdKfHI0IQn9Y-4B1QmjE12X_U6gzBLG4iV1DgmYOinrzFPYO0a1CHtf7Wuj0UCTnM=&p=3&fvj=0&vjs=3,NOT_FOUND
24,pj_68d2195c0aece77f,Chicago,data+analyst,Compensation and Data Analyst,Archdiocese of Chicago,NOT_FOUND,"Excellent attention to detail, and organizational and communication skills. The Archdiocese of Chicago is the third largest diocese in the United States and...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DLHxMcwhdrMGdjHv-757c0WW0vMLIg5z0BQE_o82uTzdSmc175B_5YA9aiYgLiZo8n4Umw1r_K5hCQUHXcbuP84aw3zoWizNPSqmE3xUuA8w_sApBY31VJi-xYx4CBfpoRW8JRTh8p3J7ed6UJwO3WFFQiOksWf2WnNF6LFyxmtZg9A7aQJ9CaitYNiGeqjHISiyzDDcSM6c032pmTaWIlNIVM90Zo3aoK2aSoCjV5Nkoq8WRCkABEkIzPxIXa6D2tPdM1iu-NQj_ApBDW66fbmO8MIthHj40gMUvTsHc-Ut4iBTPj_P67wtcaTTcF7Wk879A1gBGh50vRpsGssvJQLMMj9qXbFKAyfJ6g8WJGmDNP3bcWm5qaiH5Li9c3SzuyzMo7JGCdXhphN_56hVjitm8KyMUruf8WGzHKKdSY84opKPEXgD6l0ybzc44ux8Y=&p=4&fvj=1&vjs=3,NOT_FOUND
25,pj_92d0bd8b4c7648f7,Chicago,data+analyst,Sr. Data Analyst,Trexin Consulting,NOT_FOUND,"Trexin Consulting is currently seeking a Senior Data Analyst to join our team in Chicago, IL for our Healthcare client. Key Areas of Responsibility: Work on...",NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CT5rA6EZd6xONYSsyiJdCEt4mushkOPQsvPZFlQtDBFy762QOcXvOhjC2ukxR8KZsr9dG6hNNbK1laB7EGdverNSd4wSTd3XzOv0h07hrDgDzhWf21t3Qh23qDkQL4Sc_2FFzDa0MvMl0i62R33TRQeG9L1ut5B4tzqb654F9dS31yljBRZGrwVaVAKBlCUzCiQaNrjcuZvIJKvkWSf0nByO4S8rb3y1F_blqF4essAJBQPhF8V7qA0X9t9cb-ahF2sONbuanClbFTpwukg-TAYQA8pIbIqytKrUbQoPjn8fQKtvTeFvR-KI3UEYezuLu9rcTZSufPG_Ze_CbLjNRQ5v-hAx5u9O6eNQhbi6sx0qnquPHoWEPTypLEzmTgslJvtorgDZMLPuPr2Q9T79TlqHunc6Urp978fpb3OP-02VoLy2qmMNXo_R4t6JVNVq1xa3zLvnnd31b762PhecdhkEI-WmXEpbcvREFHhgO5-FRbn9xo1BLkQ7WxSFoZn6CJCXNlAZR9wWhRDCoKpOnWyN2So9UitaYPSI3v_QrwFg==&p=5&fvj=0&vjs=3,NOT_FOUND
26,pj_1920ff78976d8f90,Chicago,data+analyst,Mortgage Analyst,The Federal Home Loan Bank of Chicago,NOT_FOUND,5 or more years experience with direct customer interaction. Join the FHLBC team!...,NOT_FOUND,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B1XkHh-U1sZYVpcixHppwDlteQshQ2wLagzFsBQa6W9FP1hzF74MOcM7zCPmhUNmv8qQzjv4cR2XrpE2IQJes-FhuetJb8DpCCjn4vl_dIQXkwnssZGpkC_teza92nMhj_0yjIvX9af3pXKUiR23SuO7RNsbJAowKZBKyHp7pU3egsk9AmjiMUbkNpFqxxHcOjos2H7sn3xKHElYBo7pWS3mgt09nURbDvDibudQoje9OoTgJ47UkCv6vuiN2UX4CeF_PZFOCB18czvZN-vZUQlpZAFsBuQ9FpZx0BE-LcjMOVgkIF9rFJowHX-mu1CLXz-OgB7qAiK39qda--G6LjoPnSEA2_4EZBkT7O6Gl7vpeHuW2HatqfI0Y8cIE479VPQ3huSiewa7ZlMwxGEkvT7b_RuVrzO4zsBluuQVFDpIY-NPw3gVJV-_VyxhrlK2KxS7SdPNCPXoim8ml17yvGb8RfjtlKQ56mG47BumHGcMCVEPG5FUeJRmDCB6zuz5E4UOeMGfrzKkOgNFG21-v6&p=6&fvj=0&vjs=3,NOT_FOUND
27,p_769f994d4bc10ca9,Chicago,data+analyst,Data Analyst,JMI Associates,"Clarendon Hills, IL 60514","Organization, Typing, Data Entry Skills, Attention to Detail, Confidentiality, Thoroughness, Decision Making, Independence, Analyzing Information , Results...","
                $15 - $17 an hour",https://www.indeed.com/company/JMI-associates/jobs/Data-Analyst-769f994d4bc10ca9?fccid=4525960f47db80a2&vjs=3,30+ days ago
28,p_f2f692008efd1d89,Chicago,data+analyst,Global Threat Data Analyst,Google,"Chicago, IL 60607 (Near West Side area)","5 years of experience with risk and authoring reports and conducting briefings that provide stakeholders with proactive, actionable insight about security....",NOT_FOUND,https://www.indeed.com/rc/clk?jk=f2f692008efd1d89&fccid=a5b4499d9e91a5c6&vjs=3,30+ days ago
29,p_2321ee6947c725bf,Chicago,data+analyst,Researcher/Data Analyst (Freelance),Digital Third Coast,"Chicago, IL","Excellent time management, organization, and attention to detail. Are you interested in everything, always plugged into news and social trends, incredibly...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=2321ee6947c725bf&fccid=fb57e493e44c3b24&vjs=3,6 months ago
30,p_fc5d042dfb3cc094,Chicago,data+analyst,CLINICAL DATA ANALYST,Sinai Health System,"Chicago, IL","ORGANIZATIONAL BACKGROUND Sinai Health System (SHS) is one the largest private safety net healthcare systems in Illinois. SHS includes Mount Sinai Hospital,...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=fc5d042dfb3cc094&fccid=dfc3920b957bc9ee&vjs=3,4 days ago
31,p_fc464f9830ed6f63,Chicago,data+analyst,Forensic Data Analyst,Card Integrity,"Oak Brook, IL 60523","Working within an audit services company, the Finance Data Forensic Analyst is responsible reviewing the client’s spend data identifying policy violations &...","
                $34,000 - $60,000 a year",https://www.indeed.com/company/Card-Integrity/jobs/Forensic-Data-Analyst-fc464f9830ed6f63?fccid=956591689e04ef3c&vjs=3,30+ days ago
32,p_dcea61c175ed8e1a,Chicago,data+analyst,Health Data Analyst,Mercy Health System of Chicago,"Chicago, IL 60616 (Douglas area)","Revised JD is submitted. Part-time Position - The health data analyst is responsible for administration, maintenance and coordination of the Midas DataVision...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=dcea61c175ed8e1a&fccid=4fb0b4ff8abde1e8&vjs=3,18 days ago
33,p_260beffb5d3c3c63,Chicago,data+analyst,ESG Data Analyst,Goby Inc,"Chicago, IL 60602 (Loop area)","Goby, the cloud-based enterprise data platform for Accounts Payable Automation and ESG (Environmental, Social, Governance) Solutions seeks a bright, analytical...",NOT_FOUND,https://www.indeed.com/rc/clk?jk=260beffb5d3c3c63&fccid=1c3ac8d1a3a6305f&vjs=3,10 days ago
34,p_0482c827005122f5,Chicago,data+analyst,Market Data Analyst,The University of Chicago,"Chicago, IL",Job Information Job Summary: The Market Data Analyst's primary responsibility is the maintenance and update of various CRSP financial databases with a focus...,NOT_FOUND,https://www.indeed.com/rc/clk?jk=0482c827005122f5&fccid=5cb727313a823dd6&vjs=3,8 days ago
35,p_0a0530ef5a2cecd5,Chicago,data+analyst,Logistics Data Analyst I,Source Alliance Network LLC,"Chicago, IL 60612 (Near West Side area)",Excellent organization skills and attention to detail. Responsible for collecting and analyzing carrier data – running various mathematical calculations to...,"
                $40,000 - $50,000 a year",https://www.indeed.com/company/Source-Alliance-Network-LLC/jobs/Logistic-Data-Analyst-0a0530ef5a2cecd5?fccid=03778ba5d4b2c502&vjs=3,30+ days ago
36,p_bbb5abf21977dcee,Chicago,data+analyst,Analyst - Data Entry,"Brown and Joseph, LLC","Itasca, IL 60143","Great attention to detail. Our rapidly expanding organization is looking for an Analyst able to correlate data from multiple databases into a simplified,...","
                $12.90 - $18.00 an hour (Indeed est.)",https://www.indeed.com/rc/clk?jk=bbb5abf21977dcee&fccid=903427a4793f75f8&vjs=3,24 days ago
